,block,floor_area_sqm,resale_price,price_per_sqm,lat,long,isLatLongAvailable
5396,464 TAMPINES ST 44,96.5,374000.0,3865.9788245462405,1.35978643414966,103.955172148994,True
5397,464 UPP SERANGOON RD,113.0,533714.2857142857,4702.093426286975,1.37249606725852,103.896129636264,True
5398,465 ANG MO KIO AVE 10,73.12,299742.08,4091.9946553552495,1.3662010408294,103.857200967235,True
5399,465 CHOA CHU KANG AVE 4,107.27272727272727,356545.45454545453,3317.9138532438387,1.37729601829662,103.736538815878,True
5400,465 JURONG WEST ST 41,91.0,349972.0,3845.846153846154,1.35012595902893,103.723209572771,True
5401,465 PASIR RIS ST 41,144.66666666666666,560000.0,3870.1801116184674,1.37340933790495,103.958559916253,True
5402,465 SEGAR RD,107.58333333333333,395500.0,3680.9289638237005,1.38722762877204,103.772790109806,True
5403,465 TAMPINES ST 44,86.2,382480.0,4460.784328284329,1.35958715134524,103.954664155456,True
5404,465 UPP SERANGOON RD,119.61538461538461,556545.2307692308,4640.205151670475,1.37190788342411,103.897012927498,True
5405,466 ANG MO KIO AVE 10,71.46666666666667,292125.86666666664,4097.710128612119,1.36581960538764,103.857061606231,True
5406,466 CRAWFORD LANE,82.0,526500.0,6420.7317073170725,1.30508442984799,103.862599006613,True
5407,466 HOUGANG AVE 8,123.83333333333333,606333.3333333334,4896.122912842032,1.37251992138059,103.897005554551,True
5408,466 JURONG WEST ST 41,91.2,351300.0,3851.6961299569994,1.34984856223626,103.722671026586,True
5409,466 PASIR RIS ST 41,149.33333333333334,676000.0,4517.771875161037,1.37315409877617,103.958128748489,True
5410,466 SEGAR RD,111.91666666666667,407314.6666666667,3629.1922241501193,1.38694295549199,103.773299109481,True
5411,466A SEMBAWANG DR,98.66666666666667,381771.55555555556,3877.400738850772,1.45520101606352,103.813588642102,True
5412,466B SEMBAWANG DR,103.05555555555556,385077.1111111111,3744.669236044438,1.45500467033158,103.813212087255,True
5413,466C SEMBAWANG DR,104.16666666666667,396166.6666666667,3809.4459851097017,1.45588056867505,103.813146773816,True
5414,466D SEMBAWANG DR,97.13333333333334,376266.6666666667,3884.538023379017,1.45595291786323,103.813547483063,True
5415,467 ADMIRALTY DR,118.73076923076923,396552.95692307694,3332.889408364416,1.45222667691167,103.814425933159,True
5416,467 ANG MO KIO AVE 10,92.0,401222.22222222225,4361.111111111111,1.36539106633914,103.856803588706,True
5417,467 HOUGANG AVE 8,119.55555555555556,544000.0,4546.475123153459,1.37307287188357,103.89685749928,True
5418,467 JURONG WEST ST 41,121.6,435050.0,3576.911509776255,1.34949116382536,103.722545123133,True
5419,467 NTH BRIDGE RD,61.88235294117647,343823.5294117647,5550.461361014994,1.30522205395223,103.862906450772,True
5420,467 PASIR RIS DR 6,109.5,439000.0,4017.424220920673,1.37348577079513,103.956760604382,True
5421,467 SEGAR RD,115.3529411764706,435993.4117647059,3785.7392000500363,1.38698243415701,103.773788455756,True
5422,467 TAMPINES ST 44,88.46666666666667,375333.3333333333,4270.262386929054,1.35996852651128,103.954665911889,True
5423,467A ADMIRALTY DR,116.17391304347827,382082.0869565217,3272.736614469185,1.45201033384253,103.813929032074,True
5424,467A FERNVALE LINK,74.21428571428571,375321.4285714286,5162.934923454625,1.39798359035227,103.8784589917,True
5425,467B ADMIRALTY DR,122.4375,423868.0,3452.5638140672645,1.45114148417526,103.813629843094,True
5426,467B FERNVALE LINK,80.15384615384616,411307.6923076923,5245.706222935825,1.39807105476614,103.877933381661,True
5427,468 ANG MO KIO AVE 10,72.57142857142857,288571.4285714286,3963.6221226230364,1.36487674599293,103.856287317569,True
5428,468 HOUGANG AVE 8,113.16666666666667,507500.0,4465.020817069998,1.37374944372747,103.897246157762,True
5429,468 JURONG WEST ST 41,120.0,428999.9,3571.7622883609897,1.34852648204884,103.720486241454,True
5430,468 NTH BRIDGE RD,61.06666666666667,351792.5333333333,5759.287320261438,1.30539150676389,103.863222183958,True
5431,468 PASIR RIS DR 6,111.33333333333333,445000.0,3998.8605044296223,1.37382772183808,103.956757899691,True
5432,468 SEGAR RD,114.3157894736842,407467.7894736842,3558.1834529904268,1.38748261821031,103.77346717088,True
5433,468 TAMPINES ST 44,64.0,270000.0,4218.75,1.36033444190378,103.95517900583,True
5434,468A ADMIRALTY DR,131.8,448000.0,3399.6176116453767,1.45051331300816,103.813729263582,True
5435,468A FERNVALE LINK,102.33333333333333,494385.06666666665,4830.543267675326,1.39747908543717,103.878500081571,True
5436,468B ADMIRALTY DR,130.0909090909091,423353.45454545453,3249.1580758719197,1.45000861656514,103.814110899773,True
5437,468B FERNVALE LINK,99.3157894736842,489315.7894736842,4918.395761026889,1.39745479369412,103.878010391039,True
5438,468C ADMIRALTY DR,127.91666666666667,423316.6666666667,3305.645375704035,1.45030915760096,103.814877754821,True
5439,468C FERNVALE LINK,104.11111111111111,533987.5555555555,5103.007834554509,1.39689621112725,103.877785328873,True
5440,468D ADMIRALTY DR,135.1,467280.0,3454.876902140294,1.45083059926032,103.814273470438,True
5441,469 ADMIRALTY DR,120.80952380952381,414560.7619047619,3433.445141757582,1.4485318461902,103.814038812764,True
5442,469 CHOA CHU KANG AVE 3,114.0,401222.22222222225,3511.0395130422135,1.37779477244622,103.73737904885,True
5443,469 JURONG WEST ST 41,150.76470588235293,653993.4117647059,4337.74916009339,1.34849441236314,103.721245210516,True
5444,469 PASIR RIS DR 6,109.06666666666666,431066.6666666667,3955.409607331647,1.37349977144258,103.957588753401,True
5445,469 SEGAR RD,105.0,379760.6153846154,3632.654302328937,1.38788925743947,103.77328787892,True
5446,469 TAMPINES ST 44,86.2,373200.0,4340.9004059004055,1.36031154375589,103.954664138866,True
5447,469A ADMIRALTY DR,117.80952380952381,397756.5714285714,3368.4860773344935,1.44992054287523,103.81367406265,True
5448,469A SENGKANG WEST WAY,103.0,506055.55555555556,4903.505989575073,1.39589511654296,103.878083108343,True
5449,469B ADMIRALTY DR,122.28571428571429,417060.7619047619,3414.283395109469,1.44826812204429,103.813348364213,True
5450,469B SENGKANG WEST WAY,102.23076923076923,503449.53846153844,4913.937299164819,1.39585256390138,103.877684905205,True
5451,469C SENGKANG WEST WAY,104.72413793103448,515181.9310344828,4914.394125232559,1.39632353747039,103.877422028405,True
5452,47 BENDEMEER RD,66.33333333333333,269541.6666666667,4065.5865823674044,1.3233974126952,103.866812029524,True
5453,47 CIRCUIT RD,55.75,227687.5,4083.299512987013,1.32577527145564,103.885703636114,True
5454,47 HOLLAND DR,59.0,338000.0,5728.813559322034,1.30853249504926,103.792385082436,True
5455,47 JLN BAHAGIA,118.0,855000.0,7245.762711864407,1.32750482242864,103.856897098071,True
5456,47 JLN TIGA,92.45454545454545,705181.8181818182,7639.651125712882,1.30876081841943,103.885032047857,True
5457,47 LENGKOK BAHRU,118.5,588750.0,5008.513258947978,1.28715147473337,103.811832692492,True
5458,47 LOR 6 TOA PAYOH,60.0,237043.11111111112,3962.271859095328,1.33691029763166,103.854030352751,True
5459,47 MARINE CRES,65.0,347500.0,5346.153846153846,1.30572354541959,103.91253050447,True
5460,47 MOH GUAN TER,66.0,527666.6666666666,7989.1774891774885,1.28420581657007,103.831063385283,True
5461,47 STIRLING RD,100.0,858000.0,8580.0,1.29820280451513,103.802023596247,True
5462,47 TEBAN GDNS RD,81.88888888888889,313277.77777777775,3796.840958605664,1.32012627849168,103.739888486506,True
5463,47 TELOK BLANGAH DR,68.66666666666667,347490.6666666667,5053.95951417004,1.27204427103763,103.810096953624,True
5464,470 ANG MO KIO AVE 10,92.0,376333.3333333333,4090.5797101449275,1.36408620030202,103.856692408941,True
5465,470 CHOA CHU KANG AVE 3,110.07692307692308,372452.92307692306,3373.0413474913926,1.37817751599485,103.737107245589,True
5466,470 JURONG WEST ST 41,151.5,652861.0,4311.261993243578,1.34812456721799,103.721159144251,True
5467,470 PASIR RIS DR 6,110.91666666666667,438416.6666666667,3952.4085998080864,1.37381136566656,103.957589569659,True
5468,470 SEGAR RD,103.21428571428571,375500.0,3639.5385316437946,1.38841640703441,103.773263601102,True
5469,470 SEMBAWANG DR,102.0,363416.6666666667,3569.0744440744443,1.45157616201366,103.81515743452,True
5470,470 TAMPINES ST 44,103.0,423000.0,4164.788251366121,1.3608152793445,103.954640346689,True
5471,470A FERNVALE LINK,88.0,427573.2,4881.4006325110695,1.39647848051789,103.87949390728,True
5472,470A UPP SERANGOON CRES,96.73333333333333,501392.5333333333,5158.636547397902,1.37905480016802,103.901927831856,True
5473,470B FERNVALE LINK,82.47368421052632,425783.5789473684,5185.4221512034355,1.39687117865647,103.879859508141,True
5474,470B UPP SERANGOON CRES,87.43243243243244,463139.5675675676,5303.038060861346,1.37893083811935,103.900988286293,True
5475,470C FERNVALE LINK,93.0,470120.5714285714,5055.059907834102,1.39619403936395,103.879992372196,True
5476,470C UPP SERANGOON CRES,105.02857142857142,553101.4857142858,5244.182479335116,1.37846690134357,103.900804189301,True
5477,471 ANG MO KIO AVE 10,71.16666666666667,298037.0,4189.550414681629,1.36346600647245,103.856702918462,True
5478,471 CHOA CHU KANG AVE 3,115.75,399361.0,3445.254314636009,1.37859282552753,103.737126374388,True
5479,471 JURONG WEST ST 41,151.26666666666668,654051.7333333333,4322.063985443468,1.34849427788134,103.722162927115,True
5480,471 PASIR RIS DR 6,147.0,683333.3333333334,4648.526077097506,1.37415624476148,103.957817720179,True
5481,471 SEGAR RD,108.46153846153847,393846.1538461539,3634.67814237045,1.3882916461168,103.772894835446,True
5482,471 SEMBAWANG DR,130.0,473888.8888888889,3645.299145299145,1.45194275649274,103.815879050674,True
5483,471A FERNVALE ST,97.8,489400.0,4989.456656199448,1.39604094734393,103.880735419984,True
5484,471A UPP SERANGOON CRES,87.71428571428571,442895.7428571429,5068.441257995735,1.37814544014756,103.901767342056,True
5485,471B FERNVALE ST,97.8,492635.52,5035.285351603387,1.39649875629749,103.880447337309,True
5486,471B UPP SERANGOON CRES,93.57894736842105,492738.2105263158,5245.5622557366805,1.37801001262766,103.901070789874,True
5487,471C FERNVALE ST,83.0,428800.0,5183.6495888678055,1.39595291069106,103.8815041411,True
5488,472 ANG MO KIO AVE 10,92.0,379875.0,4129.076086956522,1.36314392666998,103.858118593427,True
5489,472 CHOA CHU KANG AVE 3,110.35714285714286,383390.28571428574,3464.9505562244535,1.37908544061279,103.737542449427,True
5490,472 JURONG WEST ST 41,152.0,654900.0,4308.379339152511,1.34812383298712,103.722493887267,True
5491,472 PASIR RIS DR 6,113.13333333333334,468859.2,4146.519518276832,1.37416560524798,103.957269541866,True
5492,472 SEGAR RD,107.0909090909091,383898.9090909091,3607.6224611114562,1.38791096329786,103.772572478235,True
5493,472 SEMBAWANG DR,130.11111111111111,472222.22222222225,3629.5426371762246,1.45158308311633,103.81624498827,True
5494,472 TAMPINES ST 44,158.33333333333334,822000.0,5195.453762526476,1.35987583112286,103.953459904777,True
5495,472A FERNVALE ST,102.65517241379311,518639.75448275864,5041.0877305167,1.39740224240408,103.881338084424,True
5496,472B FERNVALE ST,79.76470588235294,414176.4705882353,5238.335751758008,1.39677177049675,103.881104301377,True
5497,472C FERNVALE ST,108.0,557240.6666666666,5152.136137279157,1.39631551842338,103.881167324822,True
5498,473 ANG MO KIO AVE 10,77.75,318275.0,4103.530033405049,1.36305380914637,103.856846002568,True
5499,473 CHOA CHU KANG AVE 3,111.375,387368.0,3459.2836633663364,1.37961821111761,103.738115482342,True
5500,473 JURONG WEST ST 41,76.0,256625.0,3398.106911678168,1.34883175011115,103.722734202036,True
5501,473 PASIR RIS DR 6,107.75,432791.6666666667,4012.4177675208234,1.37449111361936,103.957363433563,True
5502,473 SEGAR RD,112.4375,412993.0,3684.246356149481,1.38823731294211,103.772144523474,True
5503,473 SEMBAWANG DR,97.84615384615384,351307.6923076923,3591.2694143463373,1.45133628212005,103.816522350208,True
5504,473A FERNVALE ST,68.0,370999.0,5455.867647058823,1.39785974876811,103.881232764244,True
5505,473A UPP SERANGOON CRES,100.6086956521739,579968.0,5732.239284851201,1.37682525094625,103.900641038235,True
5506,473B UPP SERANGOON CRES,81.15789473684211,437967.7894736842,5416.224608009587,1.37593845080051,103.901084524846,True
5507,473C UPP SERANGOON CRES,98.29411764705883,565875.7058823529,5752.320254413666,1.37628006481899,103.901387559,True
5508,473D UPP SERANGOON CRES,107.73684210526316,627660.6315789474,5827.745922041759,1.37667371760412,103.901954069082,True
5509,474 ANG MO KIO AVE 10,69.88888888888889,282211.1111111111,4038.9865217394236,1.36275784702216,103.858015323667,True
5510,474 CHOA CHU KANG AVE 3,112.0,410900.0,3661.1666666666665,1.37856931410449,103.738475704352,True
5511,474 JURONG WEST ST 41,91.81818181818181,346818.1818181818,3833.69190208335,1.34809707501986,103.724184231142,True
5512,474 PASIR RIS DR 6,104.2,430000.0,4122.9358670244255,1.37473846652732,103.956643408449,True
5513,474 SEGAR RD,117.15,436325.0,3740.7519039940917,1.38863382045337,103.772388280701,True
5514,474 SEMBAWANG DR,93.28571428571429,321857.14285714284,3441.2412983841555,1.4507121028977,103.816543560672,True
5515,474 TAMPINES ST 43,130.0,653666.6666666666,4997.121070650483,1.35987299160234,103.952787602577,True
5516,475 ANG MO KIO AVE 10,74.42105263157895,316000.0,4250.380298145325,1.36266297827625,103.85651592319,True
5517,475 JURONG WEST ST 41,87.75,341907.3333333333,3911.4672076925817,1.34809804107273,103.725087226378,True
5518,475 PASIR RIS DR 6,106.0909090909091,426727.2727272727,4025.932881630378,1.37519520507842,103.957148366526,True
5519,475 SEGAR RD,104.5,380173.5,3665.8783610007013,1.3889462401475,103.772637240705,True
5520,475 SEMBAWANG DR,101.36363636363636,362000.0,3566.422084603903,1.45089730668543,103.817081593147,True
5521,475A UPP SERANGOON CRES,93.83333333333333,637829.6,6791.042344179722,1.37629840280721,103.900220786851,True
5522,475B UPP SERANGOON CRES,94.72727272727273,655059.8787878788,6897.8016707448,1.3757740461149,103.899965684738,True
5523,475C UPP SERANGOON CRES,91.79310344827586,634068.9655172414,6904.766691862887,1.3752181944865,103.899995251993,True
5524,475D UPP SERANGOON CRES,96.875,653066.6,6760.077127560953,1.37518254401411,103.900405982824,True
5525,476 ANG MO KIO AVE 10,72.5909090909091,291159.0909090909,4017.1979458473816,1.36238829184688,103.857880564737,True
5526,476 JURONG WEST ST 41,81.9,318588.8,3890.828114919329,1.34771574253853,103.7241842095,True
5527,476 PASIR RIS DR 6,108.77777777777777,436777.77777777775,4018.6799794717913,1.37519548125055,103.958359563144,True
5528,476 SEGAR RD,104.0,373500.0,3601.9122214774384,1.38889498981622,103.772905851405,True
5529,476 SEMBAWANG DR,110.5,411222.0,3718.698376623377,1.45154963235734,103.816931737183,True
5530,476 TAMPINES ST 44,148.66666666666666,638666.6666666666,4294.044214596021,1.36111329108332,103.953548456326,True
5531,476A CHOA CHU KANG AVE 5,82.21739130434783,361441.9130434783,4429.941652794628,1.37652018482202,103.738025725932,True
5532,476A UPP SERANGOON VIEW,77.53333333333333,450555.43333333335,5784.488622136993,1.37676038157719,103.904050364711,True
5533,476B CHOA CHU KANG AVE 5,81.0909090909091,351909.0909090909,4353.987444780283,1.37711823495119,103.737558566927,True
5534,476B UPP SERANGOON VIEW,98.21621621621621,578555.4594594594,5858.165922444183,1.37732845210704,103.904212191193,True
5535,476C CHOA CHU KANG AVE 5,84.42424242424242,365229.57575757575,4342.761449668653,1.37734684156778,103.737912934165,True
5536,476C UPP SERANGOON VIEW,103.78947368421052,633678.3157894737,6076.151064159254,1.37794957092138,103.904346035596,True
5537,476D CHOA CHU KANG AVE 5,85.0,372475.52,4405.395820895523,1.37727907968964,103.738418034791,True
5538,477 JURONG WEST ST 41,79.76923076923077,302869.23076923075,3817.341247321767,1.34771611238472,103.725087068634,True
5539,477 PASIR RIS DR 6,105.1,429600.0,4086.15957369151,1.37449176913404,103.958262498026,True
5540,477 SEGAR RD,107.27272727272727,384090.9090909091,3582.038955951999,1.38923939664189,103.773064815385,True
5541,477 SEMBAWANG DR,86.61538461538461,310376.0,3583.1864222385475,1.45208461891806,103.816554224473,True
5542,477 TAMPINES ST 43,136.0,631857.1428571428,4573.139755649778,1.36092155092893,103.952892124796,True
5543,477A UPP SERANGOON VIEW,97.3076923076923,568694.3076923077,5829.8111713229555,1.37830875820742,103.903841957906,True
5544,477B UPP SERANGOON VIEW,105.41176470588235,637372.4705882353,6021.105133357691,1.37881205219672,103.904229621366,True
5545,477C UPP SERANGOON VIEW,99.96153846153847,588803.0769230769,5849.866220735786,1.37932250991171,103.904191032446,True
5546,478 JURONG WEST ST 41,91.23076923076923,347606.76923076925,3810.198904774156,1.34735316476219,103.723952193836,True
5547,478 PASIR RIS DR 4,107.2,434800.0,4060.494444531618,1.37449376842352,103.958958334109,True
5548,478 SEGAR RD,120.5,438788.8,3645.9708992094866,1.38953127642948,103.772874923486,True
5549,478 SEMBAWANG DR,100.1,357200.0,3564.3145743145747,1.45245222136363,103.81648846033,True
5550,479 JURONG WEST ST 41,93.0,320000.0,3440.8602150537636,1.34720275740571,103.724501217493,True
5551,479 PASIR RIS DR 4,106.0,438857.14285714284,4143.988115487998,1.37517714700663,103.959207233132,True
5552,479 SEGAR RD,120.375,446423.5,3705.100150621118,1.38965198363957,103.772710941574,True
5553,479 SEMBAWANG DR,87.0,325618.0,3743.003523608175,1.45244222327433,103.815808054796,True
5554,479 TAMPINES ST 44,132.0,537500.0,4071.969696969697,1.3614335628875,103.953567371094,True
5555,48 BENDEMEER RD,145.33333333333334,811111.1111111111,5580.553441569424,1.32332270615854,103.866399245801,True
5556,48 CIRCUIT RD,59.9375,245493.0,4095.9285310734463,1.32541032458901,103.88565098487,True
5557,48 DORSET RD,115.57142857142857,636857.1428571428,5509.947028744021,1.31424121019586,103.850622812848,True
5558,48 JLN BAHAGIA,78.0,757100.0,9706.410256410258,1.32761375119362,103.856634653849,True
5559,48 LENGKOK BAHRU,108.42857142857143,584698.2857142857,5446.01862384298,1.28727739643389,103.810963565072,True
5560,48 LOR 5 TOA PAYOH,124.25,677625.0,5454.674796747968,1.337083957059,103.85354103689,True
5561,48 LOWER DELTA RD,43.23076923076923,207138.46153846153,4802.7137890184595,1.28944268125333,103.826201445621,True
5562,48 MOH GUAN TER,77.0,617000.0,8012.987012987012,1.28399159776449,103.831070839075,True
5563,48 STRATHMORE AVE,92.93103448275862,761862.0689655172,8211.481959554982,1.29380260290314,103.807789228113,True
5564,48 TEBAN GDNS RD,80.5,288125.0,3572.5015812776724,1.32049772893293,103.739967666096,True
5565,48 TELOK BLANGAH DR,123.125,721611.0,5862.07337398374,1.27234669758392,103.810554542558,True
5566,480 JURONG WEST ST 41,73.65,301894.4,4112.938345737873,1.34684766009461,103.724041804477,True
5567,480 PASIR RIS DR 4,107.4,401000.0,3727.79344654664,1.37480098096567,103.959362372842,True
5568,480 SEGAR RD,103.88888888888889,382055.55555555556,3678.561945228612,1.38969248582467,103.772378752183,True
5569,480 SEMBAWANG DR,104.3,360000.0,3460.003607503608,1.45220212566522,103.815168664829,True
5570,480 TAMPINES ST 44,149.25,583750.0,3900.1623376623374,1.36189869546209,103.953613062449,True
5571,481 JURONG WEST ST 41,74.52,288280.0,3914.588525507788,1.34684614465939,103.725229988301,True
5572,481 PASIR RIS DR 4,105.71428571428571,415714.28571428574,3930.3208176474473,1.37389876519666,103.958929343522,True
5573,481 SEGAR RD,104.6923076923077,394538.46153846156,3771.9857367014556,1.38945648052361,103.772225899084,True
5574,481 SEMBAWANG DR,102.27777777777777,356527.77777777775,3490.592432259099,1.45297628362912,103.815094118491,True
5575,482 ADMIRALTY LINK,86.86363636363636,329429.2272727273,3792.2170664139394,1.45543968418756,103.815460900731,True
5576,482 JURONG WEST ST 41,93.0,280000.0,3010.7526881720432,1.34720270644941,103.724768574905,True
5577,482 PASIR RIS DR 4,116.57142857142857,471000.0,4031.621609331302,1.3737441529967,103.959755840195,True
5578,482 SEGAR RD,96.71428571428571,376000.0,3903.424296068673,1.38916099716883,103.772291892028,True
5579,482 TAMPINES ST 43,132.0,505000.0,3825.757575757576,1.36163049178175,103.953000933898,True
5580,483 ADMIRALTY LINK,105.82142857142857,365093.6785714286,3458.5938267009697,1.45603699736223,103.815580869079,True
5581,483 CHOA CHU KANG AVE 5,108.625,367875.0,3388.641219417993,1.37584148646431,103.737757431292,True
5582,483 JURONG WEST ST 41,91.15384615384616,340692.3076923077,3738.0140762247784,1.34735305647602,103.725320414071,True
5583,483 PASIR RIS DR 4,110.125,428062.5,3887.752665923922,1.37402423915764,103.960045991441,True
5584,483 SEGAR RD,112.71428571428571,411920.5714285714,3663.4680795716513,1.38879725090534,103.772126026054,True
5585,484 ADMIRALTY LINK,103.06666666666666,358916.6666666667,3492.5578575578575,1.45707121613828,103.815308448775,True
5586,484 CHOA CHU KANG AVE 5,106.42857142857143,370492.0,3486.7138074962086,1.37647656461683,103.737135249373,True
5587,484 JURONG WEST AVE 1,73.5,287687.5,3915.019341725675,1.34820888556575,103.726357754906,True
5588,484 PASIR RIS DR 4,109.85714285714286,429571.4285714286,3907.7333113613995,1.3736034575533,103.960557824017,True
5589,484 SEGAR RD,114.625,415986.0,3630.092340500153,1.38840059034957,103.771882173939,True
5590,484 TAMPINES ST 43,144.0,599333.3333333334,4085.858585858586,1.36189785863171,103.952639447182,True
5591,484A CHOA CHU KANG AVE 5,90.66666666666667,315392.5333333333,3478.497313443401,1.37668464228405,103.736817870853,True
5592,484B CHOA CHU KANG AVE 5,104.46153846153847,361615.3846153846,3457.560865284453,1.37623030762822,103.736338345807,True
5593,484C CHOA CHU KANG AVE 5,106.54545454545455,369181.8181818182,3452.1391612863354,1.37549260049004,103.73687123842,True
5594,484D CHOA CHU KANG AVE 5,107.46153846153847,372923.07692307694,3463.792296316337,1.37534797754277,103.737317097286,True
5595,485 ADMIRALTY LINK,85.22222222222223,320481.48148148146,3760.1560520849166,1.45642486305407,103.815857505979,True
5596,485 CHOA CHU KANG AVE 5,106.625,363500.0,3394.0303021174327,1.37499843819864,103.737744294777,True
5597,485 JURONG WEST AVE 1,79.66666666666667,295333.3333333333,3733.5638604424344,1.3483471084985,103.727243025871,True
5598,485 PASIR RIS DR 4,116.5,465000.0,3985.831606984315,1.3744172834429,103.960854400578,True
5599,485 SEGAR RD,77.16,354307.52,4616.650166279403,1.38868132378093,103.771312569429,True
5600,485A CHOA CHU KANG AVE 5,108.8,358000.0,3289.5840059899265,1.37461810751349,103.738364995209,True
5601,485A TAMPINES AVE 9,124.5,485500.0,3899.677419354839,1.35989315339663,103.955756570936,True
5602,485B CHOA CHU KANG AVE 5,121.375,415173.5,3420.8605541254574,1.37429936592367,103.738807275182,True
5603,485B TAMPINES AVE 9,111.72727272727273,446818.1818181818,3993.8449979772295,1.35984427795017,103.956436060173,True
5604,485C CHOA CHU KANG AVE 5,121.2,425200.0,3509.413358623493,1.37479885966148,103.738969879592,True
5605,485D CHOA CHU KANG AVE 5,107.28571428571429,368785.71428571426,3444.5773046998424,1.37519914641013,103.738966077649,True
5606,486 ADMIRALTY LINK,97.32142857142857,348388.85714285716,3579.656644631645,1.45602740243461,103.816100124988,True
5607,486 CHOA CHU KANG AVE 5,110.23076923076923,376760.6153846154,3410.4028985875807,1.37544982404192,103.738349548996,True
5608,486 JURONG WEST AVE 1,91.33333333333333,349543.1111111111,3826.7730530339227,1.34872558119207,103.726332616154,True
5609,486 PASIR RIS DR 4,111.46666666666667,447466.6666666667,4011.9616028179435,1.37433415246216,103.960352191633,True
5610,486 SEGAR RD,87.56,398823.28,4578.120299484345,1.38924060817621,103.77162077126,True
5611,486A TAMPINES AVE 9,127.0909090909091,475727.2727272727,3743.247559253957,1.35976573500754,103.957416315106,True
5612,486B TAMPINES AVE 9,120.22222222222223,480777.77777777775,3998.8141657716187,1.35919256321783,103.956796780851,True
5613,486C TAMPINES AVE 9,113.28571428571429,467728.5714285714,4113.3835490189895,1.35886425463447,103.957299555489,True
5614,487 ADMIRALTY LINK,94.7,354250.0,3741.0350177304963,1.45545241379364,103.816118262593,True
5615,487 JURONG WEST AVE 1,73.0,287833.3333333333,3942.9223744292235,1.34872511571948,103.72724315066,True
5616,487 PASIR RIS DR 4,120.1,475500.0,3961.2324661379075,1.37494128665342,103.96059003892,True
5617,487 SEGAR RD,84.625,381009.0,4511.915638323111,1.38917306201936,103.771106197699,True
5618,487A CHOA CHU KANG AVE 5,106.63636363636364,490267.63636363635,4605.512781252433,1.37587750919484,103.739113762764,True
5619,487A TAMPINES AVE 9,105.71428571428571,411142.85714285716,3887.516647649193,1.35955232501323,103.957815539193,True
5620,487B CHOA CHU KANG AVE 5,98.0,459037.0,4686.49230818029,1.37635512444695,103.738360161731,True
5621,487B TAMPINES ST 45,106.77777777777777,420222.22222222225,3933.4141782789998,1.35998567839232,103.958247648588,True
5622,487C CHOA CHU KANG AVE 5,98.0,447370.3333333333,4563.81967837092,1.37651280702577,103.739137682367,True
5623,487C TAMPINES ST 45,105.0,479000.0,4561.9047619047615,1.36075138741277,103.957877071893,True
5624,488 ADMIRALTY LINK,94.6,353488.8,3736.23085106383,1.45507803962368,103.81645291747,True
5625,488 JURONG WEST AVE 1,91.0,353500.0,3884.6153846153848,1.34908194843027,103.72619549188,True
5626,488 SEGAR RD,51.827586206896555,254416.41379310345,4936.14099714195,1.38952670931463,103.771409031633,True
5627,488A CHOA CHU KANG AVE 5,93.0,423000.0,4548.387096774193,1.37705950007098,103.738981398036,True
5628,488A TAMPINES AVE 9,114.2,464377.6,4067.592943420216,1.36022206338794,103.956335998151,True
5629,488B CHOA CHU KANG AVE 5,93.0,450714.28571428574,4846.390168970815,1.3769739817533,103.739293156619,True
5630,488B TAMPINES ST 45,104.2,405000.0,3885.897603648107,1.36050029022569,103.957151008983,True
5631,488C CHOA CHU KANG AVE 5,97.0,451733.3333333333,4653.332064579567,1.37659678332207,103.73994960705,True
5632,488D CHOA CHU KANG AVE 5,108.2,512109.96,4729.8721362641545,1.37642221610651,103.740504704448,True
5633,489 ADMIRALTY LINK,94.81481481481481,377222.22222222225,3979.298003677436,1.45495119192133,103.816819778829,True
5634,489 JURONG WEST AVE 1,83.0,308320.8888888889,3770.4993867387802,1.34917459623674,103.72723983348,True
5635,489A CHOA CHU KANG AVE 5,104.11111111111111,466277.77777777775,4471.241581290112,1.37560094818422,103.740360009689,True
5636,489A TAMPINES ST 45,111.84615384615384,428153.8461538461,3828.701892513081,1.36108575636585,103.957224811648,True
5637,489B CHOA CHU KANG AVE 5,106.91304347826087,494115.82608695654,4620.021397808089,1.37573636567496,103.73958458863,True
5638,489B TAMPINES ST 45,119.08333333333333,461333.3333333333,3882.8541730180928,1.36132334023489,103.95746980781,True
5639,489C CHOA CHU KANG AVE 5,96.33333333333333,452916.6666666667,4706.561042915596,1.37605683547385,103.739806181184,True
5640,489C TAMPINES ST 45,113.5625,452062.5,3965.372695486332,1.36178565471454,103.956532457975,True
5641,489D CHOA CHU KANG AVE 5,102.52380952380952,474514.28571428574,4626.702735523746,1.3758879374176,103.740225214266,True
5642,48A DORSET RD,115.83333333333333,595948.0,5147.144195329954,1.31447785572521,103.851072419846,True
5643,49 CIRCUIT RD,59.05882352941177,243633.88235294117,4111.376623376624,1.32513240286821,103.885610754075,True
5644,49 DORSET RD,76.375,407062.5,5325.139509995031,1.3129579815118,103.850158739219,True
5645,49 HOY FATT RD,101.41666666666667,533166.6666666666,5321.951998211349,1.28748905001859,103.811714119673,True
5646,49 JLN TIGA,90.6,707400.0,7821.302972802024,1.30888261835169,103.885424848249,True
5647,49 KIM PONG RD,88.0,632250.0,7184.659090909091,1.28429935662089,103.830518003368,True
5648,49 LOR 5 TOA PAYOH,126.4,661177.6,5231.426194648493,1.33737120983889,103.853113423858,True
