,Unnamed: 0,index,licence_numbers,business_name,name_of_license,premise_address,lat,long,isLatLongAvailable,google_place_id,num_ratings,avg_rating,W,weighted_rating,modified_name
551,551,551,SW16126J000,TUAS SOUTH MINIMART,TUAS SOUTH MINIMART PTE. LTD.,"6 TUAS SOUTH STREET 15 #01-102,#01-109,#01-110,#01-111, CDPL (TUAS) DORMITORY S(636906)",1.27269381942258,103.637262607502,True,ChIJe-ZwN_wF2jER0KBwGkVwwHk,30.0,3.9,0.00014343703831203294,3.957791709339186,"TUAS SOUTH MINIMART 6 TUAS SOUTH STREET 15 #01-102,#01-109,#01-110,#01-111, CDPL (TUAS) DORMITORY S(636906)"
552,552,552,SW16224E000,NAWAS GLOBAL,NAWAS GLOBAL PTE. LTD.,"3 TUAS SOUTH STREET 12 #01-16, TUAS SOUTH DORMITORY S(636947)",1.27164225840049,103.63351227878,True,ChIJYTp91aEG2jERqkOpxI83w4E,11.0,4.5,5.259358071441207e-05,3.9578285162394637,"NAWAS GLOBAL 3 TUAS SOUTH STREET 12 #01-16, TUAS SOUTH DORMITORY S(636947)"
558,558,558,SW16942C000,POPULAR SUPERMARKET,POPULAR SUPERMARKET PTE. LTD.,"12 TUAS SOUTH STREET 13 #01-18/19, S(636937)",1.27030977810151,103.634163905611,True,ChIJLfRqV6AG2jERjP1FABo-jd0,106.0,4.2,0.0005068108687025164,3.9579227495924,"POPULAR SUPERMARKET 12 TUAS SOUTH STREET 13 #01-18/19, S(636937)"
560,560,560,SW16D52V000,U Stars Supermarket,U STARS PTE. LTD.,"810 CHOA CHU KANG AVENUE 7 #01-01, MULTI STOREY CAR PARK S(680810)",1.3740546176425,103.746160942106,True,ChIJ_YIFAcYR2jERBd4sg8dO8bY,292.0,4.2,0.0013961205062371206,3.9581381403866107,"U Stars Supermarket 810 CHOA CHU KANG AVENUE 7 #01-01, MULTI STOREY CAR PARK S(680810)"
561,561,561,SW16D83E000,FAIRPRICE SHOP,NTUC FAIRPRICE CO-OPERATIVE LTD,"249 JURONG EAST STREET 24 #01-106, S(600249)",1.3425624237397,103.739259690913,True,ChIJCQwxvxkQ2jERPUH_1hjDwE4,130.0,4.1,0.0006215604993521427,3.9578883859030083,"FAIRPRICE SHOP 249 JURONG EAST STREET 24 #01-106, S(600249)"
562,562,562,SW16E98J000,PHANNEE SUPERMART,PHAN NEE INVESTMENTS (S) PTE. LTD.,"500 OLD CHOA CHU KANG ROAD #01-21, S(698924)",1.37761084648511,103.718403750945,True,ChIJdwaL1J4P2jERXC5A7sMpwaI,54.0,3.0,0.00025818666896165927,3.9575527088084685,"PHANNEE SUPERMART 500 OLD CHOA CHU KANG ROAD #01-21, S(698924)"
564,564,564,SW17592A000,The Seafood Market Place by Song Fish,SONG FISH DEALER PTE LTD,"50 JURONG GATEWAY ROAD #B1-43,#B1-44, JEM S(608549)",1.3325523295069,103.743262234833,True,ChIJf59KHg8Q2jERkKfdlpCEIKU,37.0,4.2,0.00017690568058484062,3.9578428465558377,"The Seafood Market Place by Song Fish 50 JURONG GATEWAY ROAD #B1-43,#B1-44, JEM S(608549)"
565,565,565,SW17728C000,U STARS MEGAMART,U STARS PTE. LTD.,"817 KEAT HONG LINK #01-14, MULTI STOREY CAR PARK S(680817)",1.37754385007462,103.749700036701,True,ChIJt7x9J8cR2jERTLyG6ld9cu4,438.0,4.3,0.002094180759355681,3.958516628655852,"U STARS MEGAMART 817 KEAT HONG LINK #01-14, MULTI STOREY CAR PARK S(680817)"
566,566,566,SW17E56V000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 FUSIONOPOLIS WAY #B2-03, CONNEXIS S(138632)",1.29943736719293,103.787576666868,True,ChIJdzFbWEUa2jERtVrv7Zlz5ew,194.0,4.3,0.0009275595144178129,3.958117410865834,"COLD STORAGE 1 FUSIONOPOLIS WAY #B2-03, CONNEXIS S(138632)"
568,568,568,SW18715E000,SEOUL BUTCHERY,SEOUL BUTCHERY PTE. LTD.,"13 YUK TONG AVENUE, CHUN TIN COURT S(596318)",1.34207496392367,103.774632794309,True,ChIJo59xe7AR2jERp_pd5A-JPmQ,46.0,4.2,0.0002199367920784505,3.9578532686910415,"SEOUL BUTCHERY 13 YUK TONG AVENUE, CHUN TIN COURT S(596318)"
569,569,569,SW18A30L000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"440 BUKIT BATOK WEST AVENUE 8 #01-10, MULTI STOREY CAR PARK S(650440)",1.35572308109486,103.739303105372,True,ChIJG_JDXXwR2jERpkD5Gvs69tU,266.0,4.5,0.001271808406366692,3.958489574517932,"SHENG SIONG SUPERMARKET 440 BUKIT BATOK WEST AVENUE 8 #01-10, MULTI STOREY CAR PARK S(650440)"
570,570,570,SW18A40J000,GIANT EXPRESS,COLD STORAGE SINGAPORE (1983) PTE LTD,"35 STUDENTS WALK, NTU CANTEEN 2 S(639548)",1.34842266576961,103.685434201207,True,ChIJ_4T7q6EP2jEROVd_kctPf3Y,173.0,4.3,0.0008271535875993899,3.9580830519576766,"GIANT EXPRESS 35 STUDENTS WALK, NTU CANTEEN 2 S(639548)"
572,572,572,SW18F69X000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"451 BUKIT BATOK WEST AVENUE 6 #01-10, MULTI STOREY CAR PARK S(650451)",1.35303717968525,103.743942567711,True,ChIJSc8egUIR2jERodwQZbKrOew,190.0,4.4,0.0009084345759762085,3.958201709769497,"SHENG SIONG SUPERMARKET 451 BUKIT BATOK WEST AVENUE 6 #01-10, MULTI STOREY CAR PARK S(650451)"
573,573,573,SW19707V000,BALU SUPERMARKET,BALU SUPER MARKET PTE. LTD.,"14 TUAS AVENUE 1 #01-01, JTC SPACE @ TUAS S(639499)",1.32148166449156,103.660952805443,True,ChIJy6S2UosF2jERb1apdMY4OLQ,76.0,4.1,0.00036337383039048343,3.957851671758682,"BALU SUPERMARKET 14 TUAS AVENUE 1 #01-01, JTC SPACE @ TUAS S(639499)"
574,574,574,SW19869J000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"292 BUKIT BATOK EAST AVENUE 6 #01-02, MULTI STOREY CAR PARK S(650292)",1.34447136304156,103.755394615486,True,ChIJVzLtujYR2jERg0JHAlvIqXw,324.0,4.4,0.0015491200137699556,3.9584850208700892,"SHENG SIONG SUPERMARKET 292 BUKIT BATOK EAST AVENUE 6 #01-02, MULTI STOREY CAR PARK S(650292)"
575,575,575,SW19934B000,The Seafood Market Place by Song Fish,SONG FISH DEALER PTE LTD,"1 HARBOURFRONT WALK #B2-23A, VIVO CITY S(098585)",1.26430476483158,103.822308649643,True,ChIJAaZ0prcZ2jERcb53MO8ee9c,6.0,4.3,2.8687407662406587e-05,3.957809816830902,"The Seafood Market Place by Song Fish 1 HARBOURFRONT WALK #B2-23A, VIVO CITY S(098585)"
576,576,576,SW19A15B000,NIHI MINI MART,NIHI PTE. LTD.,"8 TECH PARK CRESCENT #01-00, S(638124)",1.31097333406367,103.629405094456,True,ChIJQR0TiQwG2jERwbRGv8zkiSo,0.0,0.0,0.0,3.9578,"NIHI MINI MART 8 TECH PARK CRESCENT #01-00, S(638124)"
578,578,578,W02065N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"101 THOMSON ROAD #B1-52, UNITED SQUARE S(307591)",1.31719450988559,103.843611443038,True,ChIJWz9BEugZ2jERMA7c5EUx0I0,277.0,4.3,0.0013244019870811041,3.9582532103599792,"COLD STORAGE 101 THOMSON ROAD #B1-52, UNITED SQUARE S(307591)"
579,579,579,W02066L000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"211 HOLLAND AVENUE #01-05, HOLLAND ROAD SHOPPING CENTRE S(278967)",1.31025542158588,103.795350441035,True,ChIJnV4ZVGoa2jERtOxCkkl9xvA,534.0,4.1,0.002553179281954186,3.958163062093894,"COLD STORAGE 211 HOLLAND AVENUE #01-05, HOLLAND ROAD SHOPPING CENTRE S(278967)"
580,580,580,W02068J000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 KIM SENG PROMENADE #B1-139,#B1-140,#B1-141, GREAT WORLD CITY S(237994)",1.2934759620704,103.831975865363,True,ChIJu3mTX4MZ2jERLCptOU3zEXQ,767.0,4.4,0.003667206946177642,3.9594216389116,"COLD STORAGE 1 KIM SENG PROMENADE #B1-139,#B1-140,#B1-141, GREAT WORLD CITY S(237994)"
582,582,582,W02071X000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"391A ORCHARD ROAD #B2-01, NGEE ANN CITY TOWER A S(238873)",1.30242417189411,103.834676124723,True,ChIJJ5dltcsZ2jERC9J8YaRZPIw,152.0,4.3,0.0007267476607809669,3.9580486930495193,"COLD STORAGE 391A ORCHARD ROAD #B2-01, NGEE ANN CITY TOWER A S(238873)"
583,583,583,W02072P000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"302 TIONG BAHRU ROAD #B1-01, TIONG BAHRU PLAZA S(168732)",1.28644021678218,103.827450721571,True,ChIJjWEM0X4Z2jER_GFbcVs_brU,1182.0,4.1,0.005651419309494097,3.9586036318258104,"FAIRPRICE 302 TIONG BAHRU ROAD #B1-01, TIONG BAHRU PLAZA S(168732)"
584,584,584,W02073N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"163 TANGLIN ROAD #B1-02/03, TANGLIN MALL S(247933)",1.30485342102105,103.823883490852,True,ChIJVaxrUIoZ2jER2XUwyAC7Svw,347.0,4.4,0.001659088409809181,3.9585336488948175,"COLD STORAGE 163 TANGLIN ROAD #B1-02/03, TANGLIN MALL S(247933)"
586,586,586,W02075K000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"230 VICTORIA STREET #B1-16, BUGIS JUNCTION S(188024)",1.29981639897451,103.855923558787,True,ChIJHbKxhboZ2jEROFG6e1zb8Hc,920.0,4.2,0.00439873584156901,3.9588653738208284,"COLD STORAGE 230 VICTORIA STREET #B1-16, BUGIS JUNCTION S(188024)"
587,587,587,W02076J000,fish supplier,HONG HENG SENG,"5 BANDA STREET #03-92, S(050005)",1.28119737026913,103.843437320613,True,ChIJAbLKw3IZ2jERh1-dFaSXpMs,0.0,0.0,0.0,3.9578,"fish supplier 5 BANDA STREET #03-92, S(050005)"
588,588,588,W02078C000,ISETAN,ISETAN (SINGAPORE) LIMITED,"350 ORCHARD ROAD #B1-00, SHAW HOUSE S(238868)",1.30580981580562,103.831507365654,True,ChIJPwWJoI0Z2jERcpYtSDNQMDg,1965.0,4.2,0.009395126009438157,3.9600754995194865,"ISETAN 350 ORCHARD ROAD #B1-00, SHAW HOUSE S(238868)"
589,589,589,W02080P000,Market Place,COLD STORAGE SINGAPORE (1983) PTE LTD,"252 NORTH BRIDGE ROAD #B1-01, RAFFLES CITY SHOPPING CENTRE S(179103)",1.29376028134073,103.852768324281,True,ChIJn-gIK6QZ2jERdYjUlDWvNNc,858.0,4.3,0.004102299295724142,3.959203806818997,"Market Place 252 NORTH BRIDGE ROAD #B1-01, RAFFLES CITY SHOPPING CENTRE S(179103)"
590,590,590,W02081N000,thai supermarket,Loh Nyen Yiu,"5001 BEACH ROAD #02-64, GOLDEN MILE COMPLEX S(199588)",1.3027712050447,103.865172134495,True,ChIJT8tGlrMZ2jERayt-D2HOn_g,518.0,4.2,0.0024766795281877686,3.9583998517817274,"thai supermarket 5001 BEACH ROAD #02-64, GOLDEN MILE COMPLEX S(199588)"
591,591,591,W02083K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"166 BUKIT MERAH CENTRAL #01-3527, BUKIT MERAH AREA OFFICE S(150166) 02-3531",1.28311949906492,103.817642868766,True,ChIJjc3w5NYb2jERb8RCUEfkBuo,1471.0,4.2,0.007033196111900015,3.9595034400983025,"FAIRPRICE 166 BUKIT MERAH CENTRAL #01-3527, BUKIT MERAH AREA OFFICE S(150166) 02-3531"
592,592,592,W02086C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"50 HAVELOCK ROAD #01-755, S(160050)",1.28977813992267,103.826793758887,True,ChIJMYZm8oEZ2jERFzqcK7DK5rw,694.0,4.2,0.003318176819618362,3.958603662425712,"FAIRPRICE 50 HAVELOCK ROAD #01-755, S(160050)"
593,593,593,W02088A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"68 ORCHARD ROAD #B2-15/16, PLAZA SINGAPURA S(238839)",1.30082071769235,103.845067272938,True,ChIJMW3cfr0Z2jER9ALB17fDCoY,930.0,4.3,0.004446548187673021,3.959321608789822,"COLD STORAGE 68 ORCHARD ROAD #B2-15/16, PLAZA SINGAPURA S(238839)"
594,594,594,W02092J000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"5 TANJONG PAGAR PLAZA #01-01, S(081005)",1.27624052001347,103.843006115698,True,ChIJ2TQikGwZ2jERHGPeD2UcWHE,700.0,4.1,0.0033468642272807686,3.9582759240931193,"FAIRPRICE 5 TANJONG PAGAR PLAZA #01-01, S(081005)"
595,595,595,W02096A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"81 CLEMENCEAU AVENUE #02-18, S(239917)",1.29216191000465,103.842702921783,True,ChIJfW57Gp8Z2jERKWQuK59_UW4,179.0,4.1,0.0008558409952617966,3.957921700589526,"COLD STORAGE 81 CLEMENCEAU AVENUE #02-18, S(239917)"
597,597,597,W02140C000,HAO MART,HAO MART PTE. LTD.,"200 TURF CLUB ROAD #01-01, THE GRANDSTAND S(287994)",1.33879673523931,103.793256122847,True,ChIJqwSCJZcQ2jERb-zpVi2l54c,314.0,3.9,0.0015013076676659448,3.9577132244168087,"HAO MART 200 TURF CLUB ROAD #01-01, THE GRANDSTAND S(287994)"
598,598,598,W02239E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"131 KILLINEY ROAD #01-01,02, ORCHARD GRAND COURT S(239571)",1.29727531417916,103.838533924757,True,ChIJ-RepEJoZ2jER4WLO94msolk,666.0,4.3,0.003184302250527131,3.9588896682301304,"FAIRPRICE 131 KILLINEY ROAD #01-01,02, ORCHARD GRAND COURT S(239571)"
599,599,599,W02332N000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"52 CHIN SWEE ROAD #01-25, S(160052)",1.28708278284998,103.841580109275,True,ChIJ2QcVw3UZ2jEREjm88AVOKQ4,1351.0,4.1,0.006459447958651883,3.958718533499721,"SHENG SIONG SUPERMARKET 52 CHIN SWEE ROAD #01-25, S(160052)"
600,600,600,W02430L000,THE FISHWIVES,THE FISHWIVES PTE. LTD.,"501 BUKIT TIMAH ROAD #01-05B, CLUNY COURT S(259760) (PART OF)",1.32257316934913,103.814245542255,True,ChIJkQ-vvQYa2jERe6WZR9ehHXI,713.0,4.1,0.003409020277215983,3.9582847626834203,"THE FISHWIVES 501 BUKIT TIMAH ROAD #01-05B, CLUNY COURT S(259760) (PART OF)"
601,601,601,W03142N000,Mustafa Singapore,MUSTAFA HOLDINGS PTE LTD,"147 SYED ALWI ROAD, S(207706)",1.30975299910627,103.855701473372,True,ChIJo7SpNMYZ2jER15JNmTE6Ne0,904.0,4.4,0.004322236087802593,3.9597112927980267,"Mustafa Singapore 147 SYED ALWI ROAD, S(207706)"
602,602,602,W70029L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"170 STIRLING ROAD #01-1147, S(140170)",1.29091128182876,103.803120797076,True,ChIJ1xNTNjEa2jERjByscOiUyEA,210.0,3.7,0.0010040592681842305,3.9575411535206624,"FAIRPRICE 170 STIRLING ROAD #01-1147, S(140170)"
603,603,603,W72014K000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"86 REDHILL CLOSE #01-610, S(150086)",1.2869200622963,103.818673592235,True,ChIJN3wS_9Qb2jER1SD-sl1gT0Y,164.0,3.9,0.0007841224761057801,3.957754677720881,"GIANT 86 REDHILL CLOSE #01-610, S(150086)"
604,604,604,W74072X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"8 TELOK BLANGAH CRESCENT #01-171, S(090008)",1.27779539068994,103.819341303524,True,ChIJO9s3Udgb2jERJBygjJQgDsA,235.0,4.0,0.001123590133444258,3.9578474155036316,"GIANT 8 TELOK BLANGAH CRESCENT #01-171, S(090008)"
605,605,605,W89166E000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"176 ORCHARD ROAD #B1-09/11, CENTREPOINT SHOPPING COMPLEX S(238843)",1.30145045537088,103.840034074858,True,ChIJz45yz5YZ2jERfMwXMkft7Zw,202.0,4.3,0.0009658093913010217,3.958130499973704,"COLD STORAGE 176 ORCHARD ROAD #B1-09/11, CENTREPOINT SHOPPING COMPLEX S(238843)"
606,606,606,W90084A000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"133 NEW BRIDGE ROAD #B1-01, CHINATOWN POINT S(059413)",1.28518516098542,103.844942912274,True,ChIJAY0ANgsZ2jERaYY81OR8CFc,1117.0,4.1,0.005340639059818026,3.958559438874306,"FAIRPRICE 133 NEW BRIDGE ROAD #B1-01, CHINATOWN POINT S(059413)"
