,street,project,marketSegment,SVY21_x,SVY21_y,lat,long,avg_price_per_sqm,district,commonest_tenure
171,LORONG SARHAD,TREASURE PLACE,RCR,23101.29583,29222.63876,1.2805532898161704,103.78930185588784,12307.907976608813,05,Freehold
172,PASIR PANJANG ROAD,PARC IMPERIAL,RCR,22471.42853,29310.76043,1.2813501268840042,103.78364224420456,16692.400251242336,05,Freehold
173,SHENTON WAY,EON SHENTON,CCR,29435.12891,28482.59355,1.2738609283725313,103.84621372724783,23880.20745155536,02,99 yrs lease commencing from 2011
174,SELEGIE ROAD,SELEGIE CENTRE,RCR,29858.06777,31824.69073,1.304085658349215,103.85001418113752,17333.507972463052,07,Freehold
175,SHENTON WAY,76 SHENTON,CCR,29361.61324,28440.09985,1.2734766334730157,103.84555316079145,20137.28974635498,02,99 yrs lease commencing from 2007
176,PASIR PANJANG ROAD,LUXE VILLE,RCR,21763.13586,30271.57132,1.2900392270066086,103.77727777531226,12801.673866054913,05,Freehold
177,PASIR PANJANG ROAD,THE MAYLEA,RCR,22671.87895,29218.42879,1.280515146718145,103.78544338318173,14691.275768477946,05,Freehold
178,FRASER STREET,DUO RESIDENCES,CCR,30731.18944,31280.37116,1.2991629596386822,103.85785953692064,23318.49474895881,07,99 yrs lease commencing from 2011
179,BEACH ROAD,SOUTH BEACH RESIDENCES,CCR,30527.56046,30752.06739,1.2943851837522964,103.85602979707723,36238.18142161316,07,99 yrs lease commencing from 2007
180,LORONG SARHAD,SARHAD VILLE,RCR,23015.854,29220.89409,1.2805374982508098,103.78853412892079,11107.919254658385,05,Freehold
181,WEST COAST DRIVE,HUNDRED TREES,OCR,19778.91818,32932.06359,1.314099304030472,103.75944806700241,14257.777058690896,05,956 yrs lease commencing from 1928
182,PASIR PANJANG ROAD,MENDON SPRING,RCR,22930.48479,29014.2262,1.2786684532833987,103.78776708719053,10700.350443207588,05,Freehold
183,JALAN MAT JAMBOL,BIJOU,RCR,23372.87661,28813.57072,1.2768538638156792,103.79174217177,21009.686328061533,05,Freehold
184,PASIR PANJANG HILL,D' HILLSIDE LOFT,RCR,22661.29021,29296.5227,1.2812213986201102,103.78534822620726,11445.272615887277,05,Freehold
185,OCEAN DRIVE,THE AZURE,CCR,29636.72921,26010.46146,1.2515038203247708,103.84802505268252,15056.445657931088,04,99 yrs lease commencing from 2005
186,WEST COAST VALE,PARC RIVIERA,OCR,19093.70854,33652.48025,1.3206143005349047,103.75329091330205,13499.308748862371,05,99 yrs lease commencing from 2015
187,PASIR PANJANG ROAD,WEST-N,RCR,22450.43175,29409.93426,1.2822470161931616,103.78345356277704,13622.636765888978,05,Freehold
188,SPOTTISWOODE PARK ROAD,SPOTTISWOODE 18,RCR,28472.02095,28674.36657,1.2755952853138524,103.83755985972986,22149.919335472758,02,Freehold
189,CRAIG ROAD,CRAIG PLACE,RCR,29007.50377,28944.77922,1.278040790079657,103.84237137665087,18518.81960466488,02,99 yrs lease commencing from 1997
190,BEACH ROAD,THE 101,CCR,30630.5895,31125.00106,1.297757855910403,103.85695558851113,17187.5,07,999 yrs lease commencing from 1827
191,PASIR PANJANG ROAD,MURANO,RCR,21571.30413,30196.76942,1.2893627064424649,103.77555410370869,11378.54609599564,05,Freehold
192,BEACH ROAD,THE PLAZA,CCR,31041.43821,31330.93671,1.2996202278464273,103.86064726547968,11623.366621142972,07,99 yrs lease commencing from 1968
193,NORTH BRIDGE ROAD,SOUTHBANK,RCR,31448.88726,32070.8669,1.3063118523958142,103.86430845930921,17333.8380975119,07,99 yrs lease commencing from 2006
194,ENG HOON STREET,ENG HOON MANSIONS,RCR,28130.67688,29549.06329,1.2835057390847744,103.83449276233691,12856.630824372762,03,Freehold
195,DELTA ROAD,DOMAIN 21,RCR,27131.25496,30470.66198,1.291840342225601,103.82551253903813,16122.50018600017,03,99 yrs lease commencing from 2004
196,WALLICH STREET,WALLICH RESIDENCE,CCR,29387.98658,28842.67269,1.2771173600236183,103.84579015217302,36583.28427116198,02,99 yrs lease commencing from 2011
197,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,RCR,25917.2871,27763.86233,1.2673609389443514,103.81460470412294,16312.74533918909,04,99 yrs lease commencing from 1999
198,TELOK BLANGAH ROAD,TELOK BLANGAH HOUSE,RCR,26894.50906,27633.33619,1.2661805551021756,103.82338537619614,16353.383458646618,04,Freehold
199,LIANG SEAH STREET,LIANG SEAH COURT,CCR,30594.65444,31149.8716,1.2979827793193193,103.85663269819155,19097.222222222223,07,999 yrs lease commencing from 1827
200,MISTRI ROAD,LUMIERE,CCR,29414.13455,28526.99239,1.2742624568683343,103.84602508736296,18698.952490056316,02,99 yrs lease commencing from 2006
201,WEST COAST ROAD,THE SORRENTO,OCR,20521.64045,30904.5222,1.2957631364318127,103.76612227974272,16436.58904625778,05,Freehold
202,ALEXANDRA VIEW,THE METROPOLITAN CONDOMINIUM,RCR,26074.4211,30319.95369,1.2904773421945972,103.81601645093934,15004.655301115343,03,99 yrs lease commencing from 2006
203,FABER HEIGHTS,FABER CREST,OCR,19547.85969,33943.45546,1.3232459039951459,103.75737161539601,9724.145995185127,05,99 yrs lease commencing from 1996
204,KIM TIAN ROAD,HIGHLINE RESIDENCES,RCR,27603.58591,29605.2519,1.2840138869086206,103.82975664254391,20537.21382096344,03,99 yrs lease commencing from 2013
205,DRAYCOTT DRIVE,RESIDENTIAL APARTMENTS,CCR,27709.58839,32445.73724,1.3097022383235435,103.83070909013006,21679.005842352264,10,Freehold
206,OWEN ROAD,RESIDENTIAL APARTMENTS,RCR,30217.01286,32893.46761,1.3137512754089395,103.85323954558756,9090.90909090909,08,Freehold
207,GRANGE ROAD,CLIVEDEN AT GRANGE,CCR,27170.82339,31343.99359,1.2997384471904987,103.82586805493041,29729.96212121212,10,Freehold
208,HULLET ROAD,8 HULLET,CCR,28600.94228,31705.84845,1.303010940456929,103.8387183224935,37036.43160699819,09,Freehold
209,KIM YAM ROAD,OLEANAS RESIDENCE,CCR,28619.93008,30648.60649,1.2934496158287156,103.83888891575558,16914.795927864285,09,Freehold
210,LORONG 28 GEYLANG,EDENZ SUITES,RCR,33835.46762,32795.99741,1.3128693161471963,103.88575314190497,13355.92215554618,14,Freehold
211,BALMORAL CRESCENT,THE BALMORAL SPRING,CCR,28108.74975,33083.10425,1.315466361842719,103.83429575057066,18750.0,10,Freehold
212,SCOTTS ROAD,SCOTTS HIGHPARK,CCR,28378.8235,32740.19142,1.3123651771250782,103.83672249545705,20350.20065626069,09,Freehold
213,LINCOLN ROAD,THE LINC,CCR,29029.86615,33008.64752,1.3147929844484751,103.84257244419709,17659.795993869244,11,Freehold
214,THOMSON ROAD,CUBE 8,CCR,28901.42306,34509.21707,1.3283636088453028,103.84141836235713,16373.700652949992,11,Freehold
215,STEVENS ROAD,THE ELEMENT @ STEVENS,CCR,27203.94795,33375.0365,1.318106483811847,103.82616564182771,16387.826198895338,10,Freehold
216,JERVOIS ROAD,JERVOIS LODGE,CCR,26879.1469,30730.81778,1.2941930917743194,103.82324723262764,16147.881803981438,10,Freehold
217,HULLET ROAD,RESIDENTIAL APARTMENTS,CCR,28600.94228,31705.84845,1.303010940456929,103.8387183224935,22313.084112149532,09,Freehold
218,DRAYCOTT DRIVE,J C DRAYCOTT,CCR,27739.61895,32464.88328,1.3098753886264543,103.83097892910148,22544.950013304446,10,Freehold
219,DEVONSHIRE ROAD,DEVONSHIRE RESIDENCES,CCR,28448.87923,31245.3627,1.2988464720194564,103.83735195933573,24518.153561517112,09,Freehold
220,DUNEARN ROAD,PULLMAN RESIDENCES NEWTON,CCR,28633.49453,32995.33811,1.314672629550576,103.83901084568349,29785.984794335545,11,Freehold
221,BALMORAL ROAD,BALMORAL 8,CCR,27876.27659,32978.12068,1.3145169274318387,103.8322068622233,18864.34515051003,10,Freehold
222,MAR THOMA ROAD,THE CALLISTA,RCR,31283.82928,34415.42156,1.327515191779768,103.86282558479651,11298.822650384664,12,999 yrs lease commencing from 1882
223,TAMAN SERASI,BOTANIC GARDENS MANSION,CCR,26538.84832,32275.35361,1.3081613155947287,103.82018943144327,17942.779613025014,10,Freehold
224,ANTHONY ROAD,ORCHARD SCOTTS,CCR,28570.55107,32441.09516,1.3096602531258084,103.83844525690665,16340.872081034657,09,99 yrs lease commencing from 2001
225,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,CCR,28693.68735,32012.42148,1.3057834769902117,103.8395516864851,37333.666639634845,09,Freehold
226,QUEENSWAY,VIZ AT HOLLAND,CCR,24506.68165,32306.28704,1.3084409034783064,103.80192943833792,17200.96347244858,10,Freehold
227,GRANGE ROAD,BEVERLY HILL,CCR,27137.23229,31207.58583,1.2985048225076354,103.82556622757717,20885.994374812268,10,Freehold
228,OXLEY RISE,ONE OXLEY RISE,CCR,28933.76721,31289.77603,1.299248119791448,103.84170889542082,19724.405051987353,09,Freehold
229,LORONG 34 GEYLANG,GEYLANG HERITAGE,RCR,34046.74759,32785.90331,1.31277798793196,103.88765159440032,10116.244302196195,14,Freehold
230,WOOLLERTON PARK,WOOLLERTON PARK,CCR,25181.34469,33158.31498,1.31614641175477,103.80799153133817,17467.149839760245,10,Freehold
231,SOMMERVILLE WALK,SOMMERVILLE LOFT,OCR,32058.85217,36201.70275,1.3436695887618357,103.86978982739117,10311.20530353689,13,Freehold
232,MACKENZIE ROAD,THE MKZ,CCR,29476.69381,32094.10081,1.3065221286245576,103.84658737179474,17838.585243013,09,Freehold
233,LORONG 33 GEYLANG,DELIGHT COURT,RCR,34090.28285,33047.24658,1.315141474549606,103.88804283152409,9088.422161999397,14,Freehold
234,GRANGE ROAD,120 GRANGE,CCR,27132.4013,31370.60378,1.2999790993301468,103.82552281445581,33221.87231980358,10,Freehold
235,LORONG 40 GEYLANG,THE SUNNY SPRING,RCR,34248.53019,32721.11517,1.3121920268422214,103.88946469713912,11748.151049696633,14,Freehold
236,SHANGHAI ROAD,RV EDGE,CCR,27417.80754,30807.19429,1.2948838287967106,103.82808732845098,20451.369444401615,10,Freehold
237,MATTAR ROAD,THE ANTARES,RCR,33600.27076,34226.54077,1.3258066834470805,103.8836400422105,19211.443536345298,14,99 yrs lease commencing from 2018
238,CAIRNHILL CIRCLE,THE PROMONT,CCR,28517.22936,32225.05107,1.3077064274963976,103.83796613192943,20950.354659056273,09,Freehold
239,OXLEY RISE,VISIONCREST,CCR,29086.47082,31179.5055,1.2982508669825963,103.84308100185025,21078.325199699,09,Freehold
240,TREVOSE CRESCENT,THE GLYNDEBOURNE,CCR,26918.1768,33830.47873,1.3222253335422525,103.8235978249979,21742.296148756574,11,Freehold
241,LORONG 34 GEYLANG,SUNFLOWER LODGE,RCR,34075.79268,32876.59518,1.31359816710326,103.88791259659826,10333.792424987703,14,Freehold
242,HERTFORD ROAD,VANADIUM,RCR,29612.09261,32798.58002,1.3128931831894513,103.84780403059611,14667.011338334869,08,Freehold
243,HERTFORD ROAD,HERTFORD COLLECTION,RCR,29740.00926,32838.84522,1.3132573204741738,103.8489534273557,14511.553925414477,08,Freehold
244,JERVOIS ROAD,JERVOIS TREASURES,CCR,26910.83113,30579.02487,1.2928203311958921,103.82353193431014,25892.506474820144,10,Freehold
245,GRANGE ROAD,SPRING GROVE,CCR,27294.47876,31104.49157,1.2975724782690299,103.82697915937811,16126.474958969015,10,99 yrs lease commencing from 1991
246,BOON TECK ROAD,BOON TECK APARTMENTS,RCR,29928.64042,34379.06226,1.3271864871354218,103.85064846841641,11026.08695652174,12,Freehold
247,SHELFORD ROAD,THE SHELFORD,CCR,25588.16404,34202.32006,1.3255880586586544,103.81164692752827,19919.595819657046,11,Freehold
248,LORONG 25A GEYLANG,CENTRA SUITES,RCR,33561.13341,32993.07516,1.3146516678579545,103.88328814938758,14894.173565819909,14,Freehold
249,IRRAWADDY ROAD,DOMUS,RCR,29356.66031,34216.1324,1.325713038008702,103.84550890708469,15695.30614474078,12,Freehold
250,LENGKONG TUJOH,VACANZA @ EAST,OCR,37075.32823,34636.8897,1.3295168935379458,103.91486541837016,12711.340246475062,14,Freehold
251,LORONG 27 GEYLANG,RESIDENTIAL APARTMENTS,RCR,33610.12741,33174.34669,1.3162910140292285,103.88372841780308,9090.90909090909,14,Freehold
252,NATHAN ROAD,LOFT @ NATHAN,CCR,27361.67538,30769.92084,1.2945467397208659,103.82758295750133,19825.62233982827,10,Freehold
253,LORONG 6 GEYLANG,CRYSTAL MANSIONS,RCR,32825.13355,32606.0893,1.3111520296492656,103.87667476295167,7378.917378917379,14,Freehold
254,SOMMERVILLE ROAD,BELLA VISTA,OCR,32118.61706,36252.56374,1.3441295492701821,103.87032685802089,12118.113401649987,13,Freehold
255,SOPHIA ROAD,CITYVALE,CCR,29645.15357,31599.13738,1.3020458453849073,103.84810103632371,17275.84153699587,09,Freehold
256,GRANGE ROAD,GRANGE INFINITE,CCR,28162.28334,31309.09121,1.2994228130373806,103.83477676775544,22664.90355888895,09,Freehold
257,EWE BOON ROAD,EWE BOON REGENT,CCR,27683.34729,33196.30578,1.3164901150415331,103.83047329341673,17234.210179324895,10,Freehold
258,WOODLEIGH CLOSE,BLOSSOMS @ WOODLEIGH,RCR,31978.73055,35392.36135,1.3363502045078486,103.86906978006188,14108.584857947943,13,Freehold
259,KIM KEAT ROAD,KIM KEAT GARDENS,RCR,30151.07484,33981.1039,1.3235874778440198,103.85264713542281,9270.111548212257,12,99 yrs lease commencing from 2001
260,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,CCR,28391.01653,31269.81823,1.2990676400046557,103.83683203747132,23807.834314033153,09,Freehold
261,KILLINEY ROAD,TAI WAH BUILDING,CCR,28572.00481,31172.7459,1.2981897492202903,103.8384582962672,20555.04761977083,09,Freehold
262,RIVER VALLEY CLOSE,EURO-ASIA COURT,CCR,28465.88275,30722.25001,1.2941156246035854,103.83750473580427,16274.869978403003,09,Freehold
263,BALESTIER ROAD,URBAN HERITAGE,RCR,30227.53062,33788.33507,1.3218441393397276,103.8533341174563,12371.411157993436,12,Freehold
264,LORONG 22 GEYLANG,GRANDVIEW SUITES,RCR,33468.48699,32785.6766,1.3127760457998645,103.88245563845743,14233.321308321307,14,Freehold
265,LORONG 25 GEYLANG,SKT MANSIONS,RCR,33487.76933,32998.06943,1.31469684744015,103.88262893741847,9609.990834697219,14,Freehold
266,GUILLEMARD ROAD/JALAN MOLEK,RESIDENTIAL APARTMENTS,RCR,33534.63564,32591.92727,1.3110238340629126,103.8830499820471,26959.647495361784,14,9999 yrs lease commencing from 1962
267,ORANGE GROVE ROAD,DARBY PARK,CCR,27213.4204,32491.94891,1.3101201516777699,103.82625077915972,27484.011976047903,10,99 yrs lease commencing from 1993
268,KHIANG GUAN AVENUE,LINCOLN SUITES,CCR,29048.8561,33264.70089,1.317108640034879,103.84274308712008,21795.576302459158,11,Freehold
269,GRANGE ROAD,RAINBOW MANSION,CCR,27071.4967,31393.55457,1.3001866564313864,103.82497555853695,14814.814814814816,10,Freehold
270,ROBERTSON QUAY,UP@ROBERTSON QUAY,CCR,28440.91151,30359.39881,1.2908341262377636,103.83728035342511,26028.5443889599,09,99 yrs lease commencing from 2011
271,ST. MICHAEL'S ROAD,ST MICHAEL REGENCY,RCR,31397.4266,34460.13527,1.3279195542241353,103.86384632383425,12743.849005729693,12,Freehold
272,KIM KEAT ROAD,VICTORY HEIGHTS,RCR,30146.21523,34072.74415,1.3244162401452184,103.8526034756322,9818.637341299478,12,Freehold
273,HOLLAND ROAD,HYLL ON HOLLAND,CCR,24556.34388,32507.19792,1.3102578759406314,103.80237565496064,26202.84834851498,10,Freehold
274,BUKIT TIMAH ROAD,FERRELL RESIDENCES,CCR,27891.11856,33330.00373,1.3176992335293842,103.83234022351176,19180.35756056809,10,Freehold
275,LORONG 30 GEYLANG,VIENTO,RCR,33920.86516,32723.21096,1.3122110451560893,103.88652046691175,13494.710392966206,14,Freehold
276,KIM YAM ROAD,RESIDENTIAL APARTMENTS,CCR,28695.8904,30652.62974,1.293485999091366,103.83957145175393,14893.617021276596,09,99 yrs lease commencing from 1997
277,MOHAMED SULTAN ROAD,THE PIER AT ROBERTSON,CCR,28805.14254,30423.93905,1.2914177982571633,103.84055312305338,21119.167808182403,09,Freehold
278,RIVER VALLEY ROAD,283 STUDIO,CCR,28722.63319,30897.89654,1.2957041051784486,103.83981175277407,17346.938775510203,09,999 yrs lease commencing from 1841
279,LORONG 36 GEYLANG,SUNFLOWER VIEW,RCR,34121.94343,32797.67643,1.3128844449629087,103.88832726830128,10612.728630085852,14,Freehold
280,DEVONSHIRE ROAD,THE SUITES AT CENTRAL,CCR,28370.73356,31206.419,1.2984942799260428,103.83664978517554,24373.051804697974,09,Freehold
281,DERBYSHIRE ROAD,6 DERBYSHIRE,CCR,29398.01125,33106.92155,1.315681725532261,103.8458804173752,24654.776451651443,11,Freehold
282,BALMORAL CRESCENT,SUI GENERIS,CCR,28116.65962,33174.25328,1.3162906814546773,103.83436682508741,21007.24204057467,10,Freehold
283,RANGOON ROAD,LOFT @ RANGOON,RCR,30252.24013,33027.05066,1.3149593507233424,103.85355608988523,15833.076226309922,08,Freehold
284,SHELFORD ROAD,SHELFORD SUITES,CCR,25700.33661,34314.36415,1.3266013543696693,103.81265485033083,16410.3181799407,11,Freehold
285,KIM KEAT ROAD,KIM KEAT HOUSE,RCR,30303.41699,34179.05488,1.3253776652570393,103.8540160257906,9018.310013261724,12,Freehold
286,LORONG 32 GEYLANG,SILVERSCAPE,RCR,33997.51665,32762.90252,1.3125699866273053,103.88720922575561,14554.333824070665,14,Freehold
287,DALVEY ROAD,DLV.,CCR,27085.74856,33083.74136,1.315472110170714,103.82510356813374,13984.289689855377,10,Freehold
288,TANGLIN ROAD,ST REGIS RESIDENCES SINGAPORE,CCR,27252.55797,31988.81944,1.305570027130493,103.82660246136821,25297.473705392335,10,999 yrs lease commencing from 1995
289,BALESTIER ROAD,RITZ MANSIONS,RCR,30146.33506,34131.75138,1.3249498806199065,103.85260455649181,12399.926557908377,12,Freehold
290,BALESTIER ROAD,PRESTIGE HEIGHTS,RCR,30124.87067,34173.75831,1.3253297779138205,103.8524116902919,16555.35774509523,12,Freehold
291,LORONG 37 GEYLANG,GUILIN MANSIONS,RCR,34303.5888,33118.7158,1.3157877736054069,103.88995950664508,11208.08080808081,14,Freehold
292,LORONG 19 GEYLANG,SIMS POINT,RCR,33136.74493,32823.94296,1.3131221702834006,103.87947477904493,8596.491228070176,14,Freehold
293,HOLLAND ROAD,DUET,CCR,24763.73057,32625.29116,1.3113258918817665,103.8042391126887,15689.300411522634,10,Freehold
294,LORONG 25A GEYLANG,ADVANCE APARTMENTS,RCR,33558.32839,32914.99744,1.3139455612973987,103.88326293086087,13666.83857658587,14,Freehold
295,TANGLIN ROAD,TANGLIN REGENCY,CCR,26135.99983,30485.46545,1.2919741760661398,103.81656975165205,14601.943642232955,10,99 yrs lease commencing from 1994
296,BALESTIER ROAD,VIIO @ BALESTIER,RCR,29400.55367,34355.88785,1.3269769348272007,103.84590331907934,16576.438274410775,12,Freehold
297,LORONG 32 GEYLANG,REZI 3TWO,RCR,33953.56348,32713.97713,1.3121275313886853,103.8868142755521,15234.46379028968,14,Freehold
298,EVELYN ROAD,D'EVELYN,CCR,28705.97306,33226.04274,1.3167590391719244,103.83966210693544,17388.706311406793,11,Freehold
299,JELLICOE ROAD,CITYLIGHTS,RCR,31316.33298,32288.0299,1.3082758122416234,103.86311741978174,16474.834227091982,08,99 yrs lease commencing from 2004
300,SCOTTS ROAD,SCOTTS 28,CCR,28177.99091,32457.5409,1.3098089873401169,103.83491791380814,22700.341719464075,09,Freehold
301,LORONG 33 GEYLANG,CHEN FANG MANSIONS,RCR,34078.44652,33073.86646,1.3153822175790626,103.8879364814149,9528.735632183907,14,Freehold
302,HULLET ROAD,URBAN SUITES,CCR,28564.34441,31839.61808,1.304220706553663,103.83838947618209,29498.262604024243,09,Freehold
303,CAIRNHILL CIRCLE,THE PEAK @ CAIRNHILL I,CCR,28562.68234,32278.81536,1.3081926519869298,103.83837454962544,25560.940525117116,09,Freehold
304,THOMSON ROAD,TAN TONG MENG TOWER,CCR,28923.24615,34443.26919,1.327767198917742,103.84161445286911,10838.158519221643,11,Freehold
305,TREVOSE CRESCENT,TREVOSE PARK,CCR,27157.04338,34102.83586,1.3246884426148469,103.82574416015764,17681.076410517348,11,Freehold
306,CHANGI ROAD,MILLAGE,RCR,35308.5731,33243.52305,1.3169162628418762,103.89898982372586,15648.241441615284,14,Freehold
307,LORONG 33 GEYLANG,CARMI MANSIONS,RCR,34089.68645,33111.76657,1.315724970408359,103.88803748527897,9245.901639344262,14,Freehold
308,GILSTEAD ROAD,GILSTEAD TWO,CCR,28572.12416,33027.15267,1.3149603503986635,103.83845940267221,21320.9126984127,11,Freehold
309,LORONG MELAYU,EAST SHINE,OCR,36512.90747,33891.40328,1.3227751469390343,103.90981155322918,11968.433515801938,14,Freehold
310,GRANGE ROAD,PARKVIEW ECLAT,CCR,26979.30436,31468.19351,1.3008616618259634,103.82414716637145,31506.25323124646,10,Freehold
311,CAIRNHILL ROAD,THE EDGE ON CAIRNHILL,CCR,28424.20298,32349.38659,1.3088308755123945,103.83713024718148,18399.665618370625,09,Freehold
312,DUCHESS ROAD,DUCHESS MANOR,CCR,25143.43613,34075.32495,1.3244395214678264,103.80765081861716,19855.358927823254,10,999 yrs lease commencing from 1875
313,MERGUI ROAD,CITYSCAPE @FARRER PARK,RCR,30033.84328,33365.70034,1.318021993894872,103.85159370665657,14761.178096338306,08,Freehold
314,SHELFORD ROAD,NINETEEN SHELFORD ROAD,CCR,25633.69162,34269.22484,1.3261931253437673,103.81205601229212,16102.572712610232,11,Freehold
315,MAKEWAY AVENUE,MAKEWAY VIEW,CCR,28923.37452,32797.36171,1.312882193559863,103.84161555708411,25664.527956003665,09,Freehold
316,LORONG 29 GEYLANG,TORIEVIEW MANSIONS,RCR,33861.35089,32974.28773,1.3144817052687412,103.88598574957331,7935.572425427497,14,Freehold
317,HOLLAND HILL,HOLLAND PEAK,CCR,24533.79311,32378.56768,1.3090945870594226,103.80217303971733,15397.704903318834,10,Freehold
